STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,SECTOR,Institutional sector,COUNTERPART_SECTOR,Counterpart institutional sector,ACCOUNTING_ENTRY,Accounting entry,TRANSACTION,Transaction,INSTR_ASSET,Financial instruments and non-financial assets,EXPENDITURE,Expenditure,UNIT_MEASURE,Unit of measure,VALUATION,Valuation,PRICE_BASE,Price base,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Table identifier,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTERPART_AREA,Counterpart area,CONSOLIDATION,Consolidation status,REF_YEAR_PRICE,Price reference year,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0803,Broadcasting and publishing services,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,10284,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF1004,Family and children,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,120895,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF1004,Family and children,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,124400,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF1004,Family and children,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,126030,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF1004,Family and children,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,128423,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF1004,Family and children,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,131594,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF05,Environmental protection,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,24187,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF05,Environmental protection,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,24879,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF05,Environmental protection,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,26894,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF05,Environmental protection,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,29785,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF05,Environmental protection,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,35082,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0802,Cultural services,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,24546,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0802,Cultural services,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,25640,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0802,Cultural services,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,28202,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0802,Cultural services,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,31190,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0802,Cultural services,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,30153,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF1006,Housing,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,13713,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF1006,Housing,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,13803,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF1006,Housing,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,15699,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF1006,Housing,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,15614,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF1006,Housing,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,16025,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0402,"Agriculture, forestry, fishing and hunting",XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,7260,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0402,"Agriculture, forestry, fishing and hunting",XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,7227,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0402,"Agriculture, forestry, fishing and hunting",XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,5989,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0402,"Agriculture, forestry, fishing and hunting",XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,7390,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0402,"Agriculture, forestry, fishing and hunting",XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,9169,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0706,Health n.e.c.,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,9559,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0706,Health n.e.c.,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,9169,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0706,Health n.e.c.,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,9578,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0706,Health n.e.c.,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,10021,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0706,Health n.e.c.,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,11448,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0901,Pre-primary and primary education,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,207452,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0901,Pre-primary and primary education,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,217574,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0901,Pre-primary and primary education,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,217163,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0901,Pre-primary and primary education,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,222758,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0901,Pre-primary and primary education,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,232959,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0104,Basic research,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,74003,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0104,Basic research,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,75805,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0104,Basic research,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,74810,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0104,Basic research,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,78661,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0104,Basic research,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,83155,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0305,R&D Public order and safety,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,0,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0305,R&D Public order and safety,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2019,,0,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0305,R&D Public order and safety,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2020,,0,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0305,R&D Public order and safety,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2021,,0,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0305,R&D Public order and safety,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2022,,0,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
DATAFLOW,OECD.SDD.NAD:DSD_NASEC10@DF_TABLE11(1.1),Annual government expenditure by function (COFOG),I,A,Annual,SWE,Sweden,S13,General government,_Z,Not applicable,D,Expenditure,OTE,Total government expenditure,_Z,Not applicable,GF0301,Police services,XDC,National currency,S,Standard valuation based on SNA/ESA,V,Current prices,N,Non transformed data,T1100,Table 1100 - General Government expenditure by function,2018,,29037,,_Z,Not applicable,P,Partially consolidated or aggregate containing both consolidated and non-consolidated items,,,F,Free (free for publication),2,Two,A,Normal value,6,Millions,SEK,Swedish krona
